ID,Bedrijfsactiviteiten,Perioden,Bedrijven_1,WerknemersUltimoSeptember_2,TotaalProductiewaarde_3,TotaalIndustrieleVerkopen_4,BinnenlandseVerkopen_5,BuitenlandseVerkopen_6,Exportrestituties_7,VoorraadmutatiesProducten_8,TotaalMargeHandelOvOpbrengsten_9,GeactiveerdeKosten_10,Schadeuitkeringen_11,MargeHandel_12,OpbrengstOverigeActiviteiten_13,TotaalVerbruikswaarde_14,TotaalIndustrieleInkopen_15,GrondEnHulpstoffen_16,Verpakkingsmaterialen_17,LoondienstenInNederland_18,LoondienstenInBuitenland_19,BetalingenAanUitzendbureaus_20,KostenIngehuurdPersoneel_21,Vrachtkosten_22,OntvangenKortingen_23,TerugontvangenHeffingenED_24,VoorraadmutatiesGrondEnHulpstoffen_25,KostenEnergieverbruik_26,OverigeBedrijfskosten_27,TotaalToegevoegdeWaarde_28,TotaalArbeidskosten_29,BrutoLonenEnSalarissen_30,PremiesSocialeVerzekeringen_31,PremiesPensioenEnVUT_32,OverigeUitgavenSocialeVoorzieningen_33,HeffingenEnBelastingen_34,TotaalBrutoBedrijfsresultaat_35,SaldoInterest_36,SaldoBuitengewoneBastenLasten_37,SaldoVoorzieningen_38,AfschrijvingenOpVasteActiva_39,ResultaatVoorBelastingen_40,TotaalOverigeBedrijfskosten_41,TotaalHuurInclLease_42,GebouwenEnTerreinen_43,MachinesInstallatiesED_44,Vervoermiddelen_45,TotaalOnderhoudsEnReparatiekosten_46,GebouwenEnTerreinen_47,MachinesInstallatiesED_48,Vervoermiddelen_49,SchoonhoudenGebouwenEnTerreinen_50,KostenHulpmaterialen_51,KostenHandEnMachinegereedschappen_52,PremiesSchadeverzekeringen_53,BrandstofkostenVervoermiddelen_54,ReisEnVerblijfkosten_55,ReclameBeursEnRepresentatiekosten_56,BankEnIncassokosten_57,Communicatiekosten_58,AccountantAdmAdvRechtshulp_59,Automatiseringskosten_60,ResearchEnOntwikkelingskosten_61,DoorbelasteKostenAlgemeenBeheer_62,KantoorbehContributiesAbonnVaklit_63,Opleidingskosten_64,OverigePersoneelskosten_65,VuilafvoerVuilverwerking_66,Commissarissenbeloning_67,OctrooiEnLicentierechten_68,OverigeAlgemeneKosten_69,CodeBedrijfsactiviteit_70
1925,2923  ,1993JJ00,103.0,8059.0,800.0,794.0,527.0,267.0,0.0,-30.0,35.0,0.0,0.0,32.0,3.0,502.0,389.0,335.0,3.0,37.0,1.0,7.0,5.0,1.0,1.0,0.0,-1.0,5.0,107.0,299.0,240.0,204.0,20.0,12.0,4.0,0.0,59.0,-3.0,0.0,-4.0,22.0,30.0,107.0,18.0,9.0,2.0,7.0,10.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,3.0,8.0,8.0,1.0,5.0,5.0,2.0,2.0,13.0,5.0,2.0,7.0,1.0,0.0,3.0,5.0,2923  
1926,2923  ,1994JJ00,105.0,7657.0,799.0,747.0,505.0,242.0,0.0,11.0,40.0,1.0,0.0,34.0,5.0,506.0,398.0,348.0,3.0,33.0,2.0,8.0,4.0,2.0,1.0,0.0,2.0,4.0,105.0,293.0,234.0,203.0,15.0,13.0,4.0,0.0,59.0,-3.0,3.0,-3.0,21.0,34.0,105.0,19.0,10.0,2.0,7.0,9.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,8.0,8.0,1.0,5.0,5.0,2.0,3.0,13.0,5.0,1.0,6.0,0.0,0.0,3.0,4.0,2923  
1927,2923  ,1995JJ00,98.0,7453.0,839.0,798.0,512.0,286.0,0.0,1.0,40.0,2.0,0.0,32.0,6.0,536.0,422.0,366.0,3.0,36.0,2.0,10.0,4.0,2.0,1.0,0.0,0.0,5.0,108.0,303.0,238.0,205.0,15.0,13.0,5.0,0.0,65.0,-3.0,0.0,-1.0,21.0,40.0,108.0,17.0,9.0,2.0,6.0,11.0,3.0,5.0,2.0,1.0,3.0,4.0,4.0,3.0,9.0,9.0,1.0,5.0,4.0,2.0,4.0,13.0,5.0,2.0,8.0,0.0,0.0,3.0,1.0,2923  
1928,2923  ,1996JJ00,100.0,7851.0,910.0,886.0,564.0,322.0,0.0,-13.0,36.0,1.0,0.0,30.0,5.0,595.0,478.0,408.0,3.0,39.0,2.0,14.0,10.0,3.0,1.0,0.0,1.0,5.0,114.0,314.0,246.0,211.0,16.0,13.0,6.0,0.0,68.0,-4.0,0.0,-2.0,22.0,39.0,114.0,18.0,9.0,2.0,7.0,11.0,3.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,8.0,10.0,1.0,5.0,5.0,2.0,3.0,13.0,5.0,2.0,8.0,0.0,0.0,3.0,5.0,2923  
1929,2923  ,1997JJ00,91.0,6806.0,838.0,788.0,512.0,276.0,0.0,11.0,38.0,0.0,0.0,35.0,3.0,544.0,439.0,375.0,3.0,34.0,2.0,14.0,10.0,3.0,1.0,0.0,3.0,4.0,104.0,294.0,225.0,195.0,14.0,12.0,5.0,0.0,69.0,-4.0,-3.0,-6.0,19.0,38.0,104.0,18.0,10.0,1.0,7.0,8.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,9.0,9.0,1.0,5.0,5.0,3.0,3.0,10.0,4.0,2.0,7.0,0.0,0.0,2.0,4.0,2923  
1930,2923  ,1998JJ00,88.0,7177.0,920.0,882.0,559.0,323.0,0.0,10.0,27.0,0.0,0.0,23.0,4.0,599.0,487.0,420.0,3.0,39.0,2.0,15.0,7.0,3.0,1.0,0.0,3.0,4.0,112.0,321.0,249.0,205.0,24.0,14.0,6.0,0.0,72.0,-4.0,6.0,-8.0,20.0,47.0,112.0,21.0,12.0,1.0,8.0,9.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,9.0,9.0,1.0,5.0,5.0,4.0,4.0,10.0,5.0,2.0,8.0,0.0,0.0,3.0,2.0,2923  
1931,2923  ,1999JJ00,98.0,7627.0,963.0,918.0,616.0,302.0,0.0,11.0,34.0,0.0,0.0,29.0,5.0,625.0,507.0,435.0,4.0,43.0,1.0,17.0,6.0,3.0,1.0,0.0,0.0,4.0,113.0,338.0,267.0,221.0,26.0,15.0,5.0,0.0,72.0,-3.0,1.0,-7.0,22.0,41.0,113.0,24.0,14.0,2.0,8.0,10.0,2.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,9.0,9.0,1.0,5.0,5.0,4.0,2.0,9.0,5.0,2.0,8.0,0.0,0.0,2.0,4.0,2923  
1932,2924  ,1993JJ00,154.0,8683.0,738.0,722.0,412.0,310.0,0.0,-6.0,23.0,3.0,0.0,15.0,5.0,412.0,299.0,239.0,1.0,46.0,0.0,7.0,5.0,1.0,0.0,0.0,-1.0,5.0,107.0,325.0,271.0,229.0,22.0,15.0,5.0,0.0,54.0,-12.0,-1.0,-5.0,30.0,5.0,107.0,17.0,8.0,4.0,5.0,9.0,2.0,5.0,1.0,1.0,3.0,6.0,4.0,2.0,10.0,8.0,1.0,4.0,5.0,2.0,4.0,10.0,4.0,1.0,7.0,0.0,0.0,0.0,10.0,2924  
1933,2924  ,1994JJ00,151.0,8212.0,753.0,726.0,447.0,279.0,0.0,6.0,21.0,3.0,0.0,15.0,3.0,433.0,331.0,267.0,1.0,46.0,2.0,7.0,6.0,1.0,1.0,0.0,12.0,5.0,109.0,320.0,262.0,225.0,17.0,15.0,5.0,0.0,59.0,-9.0,-1.0,-4.0,29.0,16.0,109.0,18.0,9.0,3.0,6.0,11.0,3.0,6.0,1.0,1.0,3.0,6.0,4.0,3.0,9.0,8.0,1.0,4.0,5.0,2.0,5.0,9.0,4.0,1.0,7.0,0.0,0.0,1.0,8.0,2924  
1934,2924  ,1995JJ00,141.0,8144.0,833.0,807.0,454.0,353.0,0.0,0.0,26.0,6.0,0.0,17.0,3.0,493.0,370.0,292.0,1.0,57.0,1.0,11.0,7.0,1.0,0.0,0.0,-1.0,5.0,117.0,339.0,263.0,228.0,15.0,15.0,5.0,0.0,77.0,-8.0,-2.0,-3.0,28.0,36.0,117.0,20.0,10.0,4.0,6.0,12.0,3.0,6.0,1.0,2.0,4.0,7.0,4.0,3.0,10.0,7.0,2.0,5.0,5.0,2.0,4.0,11.0,5.0,1.0,8.0,0.0,0.0,1.0,6.0,2924  
1935,2924  ,1996JJ00,148.0,8380.0,929.0,889.0,471.0,418.0,0.0,13.0,26.0,1.0,0.0,18.0,7.0,583.0,445.0,358.0,1.0,68.0,1.0,11.0,6.0,2.0,0.0,0.0,0.0,6.0,131.0,347.0,274.0,235.0,17.0,16.0,5.0,0.0,74.0,-7.0,-1.0,-5.0,29.0,31.0,131.0,21.0,10.0,6.0,5.0,12.0,3.0,6.0,1.0,2.0,5.0,7.0,5.0,2.0,10.0,10.0,1.0,5.0,5.0,3.0,5.0,14.0,4.0,2.0,8.0,0.0,0.0,1.0,11.0,2924  
1936,2924  ,1997JJ00,165.0,8882.0,986.0,939.0,502.0,437.0,0.0,6.0,42.0,2.0,0.0,15.0,25.0,594.0,444.0,364.0,2.0,50.0,3.0,15.0,8.0,2.0,0.0,0.0,4.0,8.0,147.0,392.0,293.0,252.0,17.0,17.0,7.0,0.0,100.0,-8.0,0.0,-3.0,32.0,58.0,147.0,23.0,12.0,6.0,5.0,17.0,4.0,10.0,1.0,2.0,5.0,9.0,5.0,2.0,12.0,10.0,1.0,5.0,6.0,3.0,5.0,14.0,6.0,2.0,9.0,0.0,0.0,1.0,12.0,2924  
1937,2924  ,1998JJ00,179.0,10256.0,1225.0,1176.0,563.0,613.0,0.0,2.0,45.0,0.0,0.0,20.0,25.0,726.0,549.0,456.0,1.0,55.0,1.0,25.0,7.0,4.0,0.0,0.0,0.0,9.0,167.0,499.0,361.0,296.0,34.0,22.0,9.0,-1.0,138.0,-11.0,-5.0,-6.0,35.0,81.0,167.0,26.0,15.0,5.0,6.0,17.0,3.0,10.0,1.0,3.0,7.0,10.0,5.0,3.0,13.0,10.0,2.0,6.0,7.0,4.0,7.0,15.0,5.0,3.0,10.0,1.0,0.0,1.0,15.0,2924  
1938,2924  ,1999JJ00,179.0,10229.0,1214.0,1180.0,552.0,628.0,0.0,-9.0,44.0,1.0,0.0,19.0,24.0,723.0,547.0,450.0,1.0,57.0,4.0,18.0,14.0,3.0,0.0,0.0,0.0,9.0,167.0,491.0,372.0,301.0,37.0,24.0,10.0,0.0,120.0,-10.0,4.0,-4.0,42.0,69.0,167.0,28.0,15.0,6.0,7.0,18.0,5.0,9.0,1.0,3.0,5.0,11.0,5.0,3.0,14.0,10.0,2.0,6.0,7.0,4.0,7.0,13.0,5.0,3.0,10.0,1.0,1.0,2.0,12.0,2924  
1939,293   ,1993JJ00,83.0,5083.0,502.0,471.0,276.0,195.0,0.0,9.0,21.0,1.0,0.0,19.0,1.0,319.0,258.0,238.0,1.0,8.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,59.0,184.0,140.0,119.0,13.0,7.0,2.0,0.0,43.0,-9.0,3.0,0.0,17.0,19.0,59.0,7.0,5.0,1.0,1.0,6.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,3.0,0.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,8.0,293   
1940,293   ,1994JJ00,84.0,4600.0,507.0,493.0,230.0,263.0,0.0,1.0,12.0,1.0,0.0,7.0,4.0,319.0,253.0,228.0,1.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,-4.0,4.0,58.0,189.0,133.0,116.0,8.0,8.0,2.0,0.0,55.0,-7.0,-1.0,-3.0,16.0,29.0,58.0,7.0,5.0,1.0,1.0,7.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,4.0,4.0,293   
1941,293   ,1995JJ00,84.0,4846.0,586.0,550.0,273.0,277.0,0.0,10.0,25.0,1.0,0.0,18.0,6.0,377.0,317.0,289.0,1.0,13.0,2.0,10.0,2.0,1.0,0.0,0.0,7.0,4.0,64.0,209.0,147.0,128.0,8.0,8.0,3.0,0.0,62.0,-6.0,-2.0,-4.0,16.0,34.0,64.0,7.0,5.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,8.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,293   
1942,293   ,1996JJ00,78.0,4594.0,570.0,548.0,271.0,277.0,0.0,-13.0,35.0,0.0,0.0,24.0,11.0,374.0,300.0,275.0,0.0,12.0,1.0,9.0,2.0,1.0,0.0,0.0,-2.0,4.0,68.0,196.0,140.0,120.0,9.0,8.0,3.0,0.0,56.0,-5.0,0.0,-5.0,14.0,32.0,68.0,7.0,5.0,1.0,1.0,7.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,2.0,5.0,8.0,1.0,3.0,4.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,3.0,5.0,293   
1943,293   ,1997JJ00,85.0,5168.0,660.0,621.0,318.0,303.0,0.0,14.0,25.0,1.0,0.0,21.0,3.0,425.0,344.0,312.0,0.0,15.0,2.0,11.0,1.0,1.0,0.0,0.0,2.0,5.0,78.0,235.0,162.0,139.0,10.0,10.0,3.0,0.0,74.0,-5.0,-4.0,-2.0,16.0,47.0,78.0,9.0,6.0,2.0,1.0,8.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,9.0,1.0,3.0,4.0,1.0,3.0,6.0,2.0,0.0,4.0,0.0,0.0,4.0,10.0,293   
1944,293   ,1998JJ00,82.0,5108.0,705.0,680.0,309.0,371.0,0.0,-6.0,31.0,0.0,0.0,28.0,3.0,460.0,384.0,339.0,1.0,21.0,5.0,15.0,2.0,1.0,0.0,0.0,7.0,5.0,79.0,245.0,169.0,140.0,16.0,10.0,3.0,0.0,77.0,-5.0,0.0,-4.0,15.0,53.0,79.0,9.0,7.0,1.0,1.0,8.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,9.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,5.0,8.0,293   
1945,293   ,1999JJ00,88.0,5358.0,784.0,753.0,340.0,413.0,0.0,-11.0,42.0,0.0,0.0,38.0,4.0,520.0,431.0,383.0,1.0,25.0,2.0,17.0,2.0,2.0,0.0,0.0,3.0,5.0,88.0,264.0,178.0,147.0,17.0,10.0,3.0,0.0,86.0,-5.0,2.0,-8.0,16.0,59.0,88.0,11.0,7.0,2.0,2.0,9.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,7.0,9.0,1.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,5.0,0.0,0.0,6.0,10.0,293   
1946,2931  ,1993JJ00,1.0,28.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931  
1947,2931  ,1994JJ00,1.0,27.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931  
1948,2931  ,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
1949,2931  ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
1950,2931  ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
1951,2931  ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
1952,2931  ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  Zero
1953,2932  ,1993JJ00,82.0,5055.0,500.0,470.0,276.0,194.0,0.0,9.0,20.0,1.0,0.0,18.0,1.0,317.0,257.0,237.0,1.0,8.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,59.0,183.0,140.0,118.0,12.0,7.0,2.0,0.0,43.0,-9.0,3.0,0.0,17.0,19.0,59.0,7.0,5.0,1.0,1.0,6.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,3.0,0.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,8.0,2932  
1954,2932  ,1994JJ00,83.0,4573.0,504.0,491.0,228.0,263.0,0.0,1.0,11.0,1.0,0.0,6.0,4.0,317.0,252.0,227.0,1.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,-4.0,4.0,58.0,187.0,133.0,115.0,8.0,8.0,2.0,0.0,55.0,-7.0,-1.0,-3.0,16.0,28.0,58.0,7.0,5.0,1.0,1.0,7.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,4.0,4.0,2932  
1955,2932  ,1995JJ00,84.0,4846.0,586.0,550.0,273.0,277.0,0.0,10.0,25.0,1.0,0.0,18.0,6.0,377.0,317.0,289.0,1.0,13.0,2.0,10.0,2.0,1.0,0.0,0.0,7.0,4.0,64.0,209.0,147.0,128.0,8.0,8.0,3.0,0.0,62.0,-6.0,-2.0,-4.0,16.0,34.0,64.0,7.0,5.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,8.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,2932  
1956,2932  ,1996JJ00,78.0,4594.0,570.0,548.0,271.0,277.0,0.0,-13.0,35.0,0.0,0.0,24.0,11.0,374.0,300.0,275.0,0.0,12.0,1.0,9.0,2.0,1.0,0.0,0.0,-2.0,4.0,68.0,196.0,140.0,120.0,9.0,8.0,3.0,0.0,56.0,-5.0,0.0,-5.0,14.0,32.0,68.0,7.0,5.0,1.0,1.0,7.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,2.0,5.0,8.0,1.0,3.0,4.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,3.0,5.0,2932  
1957,2932  ,1997JJ00,85.0,5168.0,660.0,621.0,318.0,303.0,0.0,14.0,25.0,1.0,0.0,21.0,3.0,425.0,344.0,312.0,0.0,15.0,2.0,11.0,1.0,1.0,0.0,0.0,2.0,5.0,78.0,235.0,162.0,139.0,10.0,10.0,3.0,0.0,74.0,-5.0,-4.0,-2.0,16.0,47.0,78.0,9.0,6.0,2.0,1.0,8.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,9.0,1.0,3.0,4.0,1.0,3.0,6.0,2.0,0.0,4.0,0.0,0.0,4.0,10.0,2932  
1958,2932  ,1998JJ00,82.0,5108.0,705.0,680.0,309.0,371.0,0.0,-6.0,31.0,0.0,0.0,28.0,3.0,460.0,384.0,339.0,1.0,21.0,5.0,15.0,2.0,1.0,0.0,0.0,7.0,5.0,79.0,245.0,169.0,140.0,16.0,10.0,3.0,0.0,77.0,-5.0,0.0,-4.0,15.0,53.0,79.0,9.0,7.0,1.0,1.0,8.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,9.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,5.0,8.0,2932  
1959,2932  ,1999JJ00,88.0,5358.0,784.0,753.0,340.0,413.0,0.0,-11.0,42.0,0.0,0.0,38.0,4.0,520.0,431.0,383.0,1.0,25.0,2.0,17.0,2.0,2.0,0.0,0.0,3.0,5.0,88.0,264.0,178.0,147.0,17.0,10.0,3.0,0.0,86.0,-5.0,2.0,-8.0,16.0,59.0,88.0,11.0,7.0,2.0,2.0,9.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,7.0,9.0,1.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,5.0,0.0,0.0,6.0,10.0,2932  
1960,294   ,1993JJ00,38.0,2409.0,261.0,255.0,114.0,141.0,0.0,-7.0,13.0,0.0,0.0,11.0,2.0,156.0,121.0,99.0,2.0,15.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,34.0,106.0,78.0,66.0,6.0,4.0,2.0,0.0,28.0,-1.0,-4.0,1.0,12.0,11.0,34.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,294   
1961,294   ,1994JJ00,41.0,2499.0,259.0,244.0,62.0,182.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,159.0,122.0,107.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,35.0,100.0,83.0,73.0,5.0,4.0,1.0,0.0,18.0,-2.0,-12.0,-1.0,9.0,-6.0,35.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,294   
1962,294   ,1995JJ00,36.0,2515.0,276.0,266.0,64.0,202.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,175.0,135.0,118.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,39.0,101.0,84.0,73.0,5.0,5.0,2.0,0.0,17.0,-3.0,0.0,0.0,8.0,5.0,39.0,6.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,294   
1963,294   ,1996JJ00,36.0,2830.0,333.0,299.0,80.0,219.0,0.0,7.0,25.0,0.0,0.0,16.0,9.0,201.0,154.0,118.0,1.0,19.0,5.0,8.0,3.0,1.0,0.0,0.0,4.0,3.0,47.0,132.0,97.0,83.0,6.0,6.0,2.0,0.0,36.0,-2.0,0.0,-2.0,9.0,24.0,47.0,9.0,5.0,3.0,1.0,7.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,294   
1964,294   ,1997JJ00,31.0,2202.0,334.0,227.0,65.0,162.0,0.0,79.0,27.0,0.0,0.0,25.0,2.0,225.0,181.0,140.0,0.0,16.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,108.0,79.0,67.0,5.0,6.0,2.0,0.0,30.0,-1.0,-1.0,0.0,6.0,21.0,42.0,7.0,4.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,10.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,294   
1965,294   ,1998JJ00,33.0,2570.0,354.0,261.0,74.0,187.0,0.0,61.0,32.0,1.0,0.0,30.0,1.0,231.0,182.0,134.0,1.0,16.0,7.0,17.0,2.0,5.0,0.0,0.0,1.0,2.0,49.0,123.0,88.0,72.0,9.0,6.0,1.0,0.0,35.0,-3.0,0.0,-1.0,8.0,24.0,49.0,9.0,5.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,16.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,294   
1966,294   ,1999JJ00,36.0,2514.0,361.0,299.0,81.0,218.0,0.0,33.0,29.0,1.0,0.0,27.0,1.0,235.0,176.0,139.0,1.0,13.0,7.0,10.0,1.0,4.0,0.0,0.0,1.0,2.0,58.0,126.0,90.0,74.0,8.0,6.0,1.0,0.0,36.0,-2.0,4.0,-1.0,8.0,29.0,58.0,10.0,5.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,20.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,294   
1967,295t6 ,1993JJ00,292.0,20317.0,2001.0,1954.0,844.0,1110.0,0.0,-33.0,78.0,4.0,0.0,54.0,20.0,1192.0,872.0,727.0,6.0,84.0,14.0,19.0,19.0,3.0,0.0,0.0,-11.0,15.0,293.0,810.0,646.0,542.0,51.0,39.0,14.0,-9.0,172.0,-30.0,-2.0,-13.0,92.0,36.0,293.0,38.0,21.0,8.0,9.0,29.0,6.0,15.0,3.0,5.0,10.0,12.0,10.0,4.0,28.0,24.0,4.0,11.0,13.0,5.0,16.0,26.0,11.0,3.0,19.0,1.0,1.0,3.0,25.0,295t6 
